"method","n_states","n_t","time","memory"
"array","22","648","0.0100000000002183","7666272"
"array","22","660","0.0300000000006548","7807776"
"array","22","672","0.0200000000004366","7949280"
"array","22","684","0.0299999999988358","8090784"
"array","22","696","0.0199999999986176","8232288"
"array","22","708","0.00999999999839929","8373792"
"array","22","720","0.0300000000006548","8515296"
"array","22","732","0.0100000000002183","8656800"
"array","22","744","0.0100000000002183","8798304"
"array","22","756","0.0100000000002183","8939808"
"array","22","768","0.0300000000006548","9081312"
"array","22","780","0.0300000000006548","9222816"
"array","22","792","0.0400000000008731","9364320"
"array","22","804","0.0299999999988358","9505824"
"array","22","816","0.0100000000002183","9647328"
"array","22","828","0.0200000000004366","9788832"
"array","22","840","0.0299999999988358","9930336"
"array","22","852","0.0299999999988358","10071840"
"array","22","864","0.0200000000004366","10213344"
"array","22","876","0.0299999999988358","10354848"
"array","22","888","0.0299999999988358","10496352"
"array","22","900","0.0400000000008731","10637856"
"array","22","912","0.0299999999988358","10779360"
"array","22","924","0.0300000000006548","10920864"
"array","22","936","0.0200000000004366","11062368"
"array","22","948","0.0300000000006548","11203872"
"array","22","960","0.0300000000006548","11345376"
"array","22","972","0.0100000000002183","11486880"
"array","22","984","0.0300000000006548","11628384"
"array","22","996","0.0300000000006548","11769888"
"array","22","1008","0.0300000000006548","11911392"
"array","22","1020","0.0399999999990541","12052896"
"array","22","1032","0.0299999999988358","12194400"
"array","22","1044","0.0299999999988358","12335904"
"array","22","1056","0.0300000000006548","12477408"
"array","22","1068","0.0300000000006548","12618912"
"array","22","1080","0.0300000000006548","12760416"
"array","22","1092","0.0300000000006548","12901920"
"array","22","1104","0.0299999999988358","13043424"
"array","22","1116","0.0299999999988358","13184928"
"array","22","1128","0.0400000000008731","13326432"
"array","22","1140","0.0300000000006548","13467936"
"array","22","1152","0.0400000000008731","13609440"
"array","22","1164","0.0499999999992724","13750944"
"array","22","1176","0.0300000000006548","13892448"
"array","22","1188","0.0399999999990541","14033952"
"array","22","1200","0.0300000000006548","14175456"
"array","22","1212","0.0299999999988358","14316960"
"array","22","1224","0.0400000000008731","14458464"
"array","22","1236","0.0300000000006548","14599968"
"array","22","1248","0.0299999999988358","14741472"
"array","22","1260","0.0399999999990541","14882976"
"array","22","1272","0.0400000000008731","15024480"
"array","22","1284","0.0300000000006548","15165984"
"array","22","1296","0.0399999999990541","15307488"
"array","22","1308","0.0400000000008731","15448992"
"array","22","1320","0.0300000000006548","15590496"
"array","27","12","0","249400"
"array","27","24","0","461944"
"array","27","36","0.0100000000002183","674488"
"array","27","48","0","887032"
"array","27","60","0.0200000000004366","1099576"
"array","27","72","0","1312120"
"array","27","84","0.0200000000004366","1524664"
"array","27","96","0","1737208"
"array","27","108","0","1949752"
"array","27","120","0.0100000000002183","2162296"
"array","27","132","0","2374840"
"array","27","144","0","2587384"
"array","27","156","0","2799928"
"array","27","168","0","3012472"
"array","27","180","0","3225016"
"array","27","192","0","3437560"
"array","27","204","0","3650104"
"array","27","216","0","3862648"
"array","27","228","0.00999999999839929","4075192"
"array","27","240","0.0100000000002183","4287736"
"array","27","252","0","4500280"
"array","27","264","0.0200000000004366","4712824"
"array","27","276","0.0200000000004366","4925368"
"array","27","288","0.0200000000004366","5137912"
"array","27","300","0.0200000000004366","5350456"
"array","27","312","0.0200000000004366","5563000"
"array","27","324","0.0100000000002183","5775544"
"array","27","336","0.0200000000004366","5988088"
"array","27","348","0.0100000000002183","6200632"
"array","27","360","0.0100000000002183","6413176"
"array","27","372","0.0199999999986176","6625720"
"array","27","384","0.0200000000004366","6838264"
"array","27","396","0.0100000000002183","7050808"
"array","27","408","0.0100000000002183","7263352"
"array","27","420","0.0199999999986176","7475896"
"array","27","432","0.0299999999988358","7688440"
"array","27","444","0.0200000000004366","7900984"
"array","27","456","0.0200000000004366","8113528"
"array","27","468","0.0300000000006548","8326072"
"array","27","480","0.0200000000004366","8538616"
"array","27","492","0.0199999999986176","8751160"
"array","27","504","0.0399999999990541","8963704"
"array","27","516","0.0299999999988358","9176248"
"array","27","528","0.0300000000006548","9388792"
"array","27","540","0.0300000000006548","9601336"
"array","27","552","0.0300000000006548","9813880"
"array","27","564","0.0300000000006548","10026424"
"array","27","576","0.0300000000006548","10238968"
"array","27","588","0.0300000000006548","10451512"
"array","27","600","0.0100000000002183","10664056"
"array","27","612","0.0300000000006548","10876600"
"array","27","624","0.0300000000006548","11089144"
"array","27","636","0.0100000000002183","11301688"
"array","27","648","0.0300000000006548","11514232"
"array","27","660","0.0100000000002183","11726776"
"array","27","672","0.0299999999988358","11939320"
"array","27","684","0.0300000000006548","12151864"
"array","27","696","0.0300000000006548","12364408"
"array","27","708","0.0299999999988358","12576952"
"array","27","720","0.0300000000006548","12789496"
"array","27","732","0.0399999999990541","13002040"
"array","27","744","0.0300000000006548","13214584"
"array","27","756","0.0399999999990541","13427128"
"array","27","768","0.0400000000008731","13639672"
"array","27","780","0.0300000000006548","13852216"
"array","27","792","0.0400000000008731","14064760"
"array","27","804","0.0300000000006548","14277304"
"array","27","816","0.0400000000008731","14489848"
"array","27","828","0.0400000000008731","14702392"
"array","27","840","0.0300000000006548","14914936"
"array","27","852","0.0499999999992724","15127480"
"array","27","864","0.0299999999988358","15340024"
"array","27","876","0.0300000000006548","15552568"
"array","27","888","0.0500000000010914","15765112"
"array","27","900","0.0299999999988358","15977656"
"array","27","912","0.0299999999988358","16190200"
"array","27","924","0.0500000000010914","16402744"
"array","27","936","0.0499999999992724","16615288"
"array","27","948","0.0499999999992724","16827832"
"array","27","960","0.0500000000010914","17040376"
"array","27","972","0.0399999999990541","17252920"
"array","27","984","0.0500000000010914","17465464"
"array","27","996","0.0499999999992724","17678008"
"array","27","1008","0.0499999999992724","17890552"
"array","27","1020","0.0500000000010914","18103096"
"array","27","1032","0.0499999999992724","18315640"
"array","27","1044","0.0300000000006548","18528184"
"array","27","1056","0.0499999999992724","18740728"
"array","27","1068","0.0400000000008731","18953272"
"array","27","1080","0.0499999999992724","19165816"
"array","27","1092","0.0500000000010914","19378360"
"array","27","1104","0.0500000000010914","19590904"
"array","27","1116","0.0400000000008731","19803448"
"array","27","1128","0.0599999999994907","20015992"
"array","27","1140","0.069999999999709","20228536"
"array","27","1152","0.0599999999994907","20441080"
"array","27","1164","0.0499999999992724","20653624"
"array","27","1176","0.0399999999990541","20866168"
"array","27","1188","0.0500000000010914","21078712"
"array","27","1200","0.0600000000013097","21291256"
"array","27","1212","0.0500000000010914","21503800"
"array","27","1224","0.0400000000008731","21716344"
"array","27","1236","0.070000000001528","21928888"
"array","27","1248","0.0400000000008731","22141432"
"array","27","1260","0.0400000000008731","22353976"
"array","27","1272","0.070000000001528","22566520"
"array","27","1284","0.0400000000008731","22779064"
"array","27","1296","0.0400000000008731","22991608"
"array","27","1308","0.070000000001528","23204152"
"array","27","1320","0.0600000000013097","23416696"
"array","32","12","0","349040"
"array","32","24","0.0100000000002183","647024"
"array","32","36","0","945008"
"array","32","48","0","1242992"
"array","32","60","0","1540976"
"array","32","72","0","1838960"
"array","32","84","0","2136944"
"array","32","96","0.0200000000004366","2434928"
"array","32","108","0.0199999999986176","2732912"
"array","32","120","0","3030896"
"array","32","132","0","3328880"
"array","32","144","0","3626864"
"array","32","156","0.0100000000002183","3924848"
"array","32","168","0.0200000000004366","4222832"
"array","32","180","0.0200000000004366","4520816"
"array","32","192","0","4818800"
"array","32","204","0.0200000000004366","5116784"
"array","32","216","0","5414768"
"array","32","228","0.0199999999986176","5712752"
"array","32","240","0.0200000000004366","6010736"
"array","32","252","0.0100000000002183","6308720"
"array","32","264","0.0100000000002183","6606704"
"array","32","276","0.0399999999990541","6904688"
"array","32","288","0.0300000000006548","7202672"
"array","32","300","0.0100000000002183","7500656"
"array","32","312","0.0100000000002183","7798640"
"array","32","324","0.0199999999986176","8096624"
"array","32","336","0.0299999999988358","8394608"
"array","32","348","0.0200000000004366","8692592"
"array","32","360","0.0300000000006548","8990576"
"array","32","372","0.0200000000004366","9288560"
"array","32","384","0.0200000000004366","9586544"
"array","32","396","0.0299999999988358","9884528"
"array","32","408","0.0299999999988358","10182512"
"array","32","420","0.0200000000004366","10480496"
"array","32","432","0.0199999999986176","10778480"
"array","32","444","0.0299999999988358","11076464"
"array","32","456","0.0299999999988358","11374448"
"array","32","468","0.0299999999988358","11672432"
"array","32","480","0.0299999999988358","11970416"
"array","32","492","0.0300000000006548","12268400"
"array","32","504","0.0300000000006548","12566384"
"array","32","516","0.0300000000006548","12864368"
"array","32","528","0.0300000000006548","13162352"
"array","32","540","0.0399999999990541","13460336"
"array","32","552","0.0299999999988358","13758320"
"array","32","564","0.0299999999988358","14056304"
"array","32","576","0.0300000000006548","14354288"
"array","32","588","0.0300000000006548","14652272"
"array","32","600","0.0400000000008731","14950256"
"array","32","612","0.0300000000006548","15248240"
"array","32","624","0.0399999999990541","15546224"
"array","32","636","0.0400000000008731","15844208"
"array","32","648","0.0400000000008731","16142192"
"array","32","660","0.0399999999990541","16440176"
"array","32","672","0.0399999999990541","16738160"
"array","32","684","0.0400000000008731","17036144"
"array","32","696","0.0300000000006548","17334128"
"array","32","708","0.0499999999992724","17632112"
"array","32","720","0.0500000000010914","17930096"
"array","32","732","0.0499999999992724","18228080"
"array","32","744","0.0500000000010914","18526064"
"array","32","756","0.0499999999992724","18824048"
"array","32","768","0.0500000000010914","19122032"
"array","32","780","0.0499999999992724","19420016"
"array","32","792","0.0400000000008731","19718000"
"array","32","804","0.0500000000010914","20015984"
"array","32","816","0.0400000000008731","20313968"
"array","32","828","0.0500000000010914","20611952"
"array","32","840","0.0499999999992724","20909936"
"array","32","852","0.0399999999990541","21207920"
"array","32","864","0.0499999999992724","21505904"
"array","32","876","0.0599999999994907","21803888"
"array","32","888","0.0499999999992724","22101872"
"array","32","900","0.0399999999990541","22399856"
"array","32","912","0.0499999999992724","22697840"
"array","32","924","0.0599999999994907","22995824"
"array","32","936","0.0399999999990541","23293808"
"array","32","948","0.0499999999992724","23591792"
"array","32","960","0.0599999999994907","23889776"
"array","32","972","0.0599999999994907","24187760"
"array","32","984","0.069999999999709","24485744"
"array","32","996","0.0599999999994907","24783728"
"array","32","1008","0.0499999999992724","25081712"
"array","32","1020","0.069999999999709","25379696"
"array","32","1032","0.0499999999992724","25677680"
"array","32","1044","0.069999999999709","25975664"
"array","32","1056","0.0599999999994907","26273648"
"array","32","1068","0.0600000000013097","26571632"
"array","32","1080","0.070000000001528","26869616"
"array","32","1092","0.0599999999994907","27167600"
"array","32","1104","0.0599999999994907","27465584"
"array","32","1116","0.0599999999994907","27763568"
"array","32","1128","0.070000000001528","28061552"
"array","32","1140","0.0599999999994907","28359536"
"array","32","1152","0.0799999999999272","28657520"
"array","32","1164","0.0599999999994907","28955504"
"array","32","1176","0.0799999999999272","29253488"
"array","32","1188","0.069999999999709","29551472"
"array","32","1200","0.0799999999999272","29849456"
"array","32","1212","0.0799999999999272","30147440"
"array","32","1224","0.069999999999709","30445424"
"array","32","1236","0.0799999999999272","30743408"
"array","32","1248","0.0799999999999272","31041392"
"array","32","1260","0.0599999999994907","31339376"
"array","32","1272","0.0799999999999272","31637360"
"array","32","1284","0.0799999999999272","31935344"
"array","32","1296","0.069999999999709","32233328"
"array","32","1308","0.0799999999999272","32531312"
"array","32","1320","0.0799999999999272","32829296"
"array","37","12","0","465480"
"array","37","24","0","863304"
"array","37","36","0","1261128"
"array","37","48","0.0100000000002183","1658952"
"array","37","60","0","2056776"
"array","37","72","0","2454600"
"array","37","84","0","2852424"
"array","37","96","0","3250248"
"array","37","108","0","3648072"
"array","37","120","0.0100000000002183","4045896"
"array","37","132","0.0200000000004366","4443720"
"array","37","144","0","4841544"
"array","37","156","0.0200000000004366","5239368"
"array","37","168","0.0100000000002183","5637192"
"array","37","180","0.0200000000004366","6035016"
"array","37","192","0.0100000000002183","6432840"
"array","37","204","0.00999999999839929","6830664"
"array","37","216","0.0300000000006548","7228488"
"array","37","228","0.0100000000002183","7626312"
"array","37","240","0.0200000000004366","8024136"
"array","37","252","0.0400000000008731","8421960"
"array","37","264","0.0199999999986176","8819784"
"array","37","276","0.0199999999986176","9217608"
"array","37","288","0.0299999999988358","9615432"
"array","37","300","0.0300000000006548","10013256"
"array","37","312","0.0300000000006548","10411080"
"array","37","324","0.0200000000004366","10808904"
"array","37","336","0.0300000000006548","11206728"
"array","37","348","0.0300000000006548","11604552"
"array","37","360","0.0299999999988358","12002376"
"array","37","372","0.0100000000002183","12400200"
"array","37","384","0.0399999999990541","12798024"
"array","37","396","0.0299999999988358","13195848"
"array","37","408","0.0300000000006548","13593672"
"array","37","420","0.0299999999988358","13991496"
"array","37","432","0.0300000000006548","14389320"
"array","37","444","0.0299999999988358","14787144"
"array","37","456","0.0300000000006548","15184968"
"array","37","468","0.0299999999988358","15582792"
"array","37","480","0.0399999999990541","15980616"
"array","37","492","0.0600000000013097","16378440"
"array","37","504","0.0299999999988358","16776264"
"array","37","516","0.0300000000006548","17174088"
"array","37","528","0.0400000000008731","17571912"
"array","37","540","0.0299999999988358","17969736"
"array","37","552","0.0500000000010914","18367560"
"array","37","564","0.0499999999992724","18765384"
"array","37","576","0.0500000000010914","19163208"
"array","37","588","0.0499999999992724","19561032"
"array","37","600","0.0499999999992724","19958856"
"array","37","612","0.0599999999994907","20356680"
"array","37","624","0.0600000000013097","20754504"
"array","37","636","0.070000000001528","21152328"
"array","37","648","0.0400000000008731","21550152"
"array","37","660","0.0499999999992724","21947976"
"array","37","672","0.0599999999994907","22345800"
"array","37","684","0.0499999999992724","22743624"
"array","37","696","0.0499999999992724","23141448"
"array","37","708","0.0599999999994907","23539272"
"array","37","720","0.0599999999994907","23937096"
"array","37","732","0.0599999999994907","24334920"
"array","37","744","0.070000000001528","24732744"
"array","37","756","0.0599999999994907","25130568"
"array","37","768","0.069999999999709","25528392"
"array","37","780","0.0599999999994907","25926216"
"array","37","792","0.0599999999994907","26324040"
"array","37","804","0.069999999999709","26721864"
"array","37","816","0.0599999999994907","27119688"
"array","37","828","0.0599999999994907","27517512"
"array","37","840","0.0600000000013097","27915336"
"array","37","852","0.069999999999709","28313160"
"array","37","864","0.0599999999994907","28710984"
"array","37","876","0.070000000001528","29108808"
"array","37","888","0.0599999999994907","29506632"
"array","37","900","0.069999999999709","29904456"
"array","37","912","0.0599999999994907","30302280"
"array","37","924","0.0800000000017462","30700104"
"array","37","936","0.069999999999709","31097928"
"array","37","948","0.0900000000001455","31495752"
"array","37","960","0.0799999999999272","31893576"
"array","37","972","0.0799999999999272","32291400"
"array","37","984","0.0799999999999272","32689224"
"array","37","996","0.0799999999999272","33087048"
"array","37","1008","0.0800000000017462","33484872"
"array","37","1020","0.100000000000364","33882696"
"array","37","1032","0.0799999999999272","34280520"
"array","37","1044","0.0900000000001455","34678344"
"array","37","1056","0.0799999999999272","35076168"
"array","37","1068","0.0799999999999272","35473992"
"array","37","1080","0.0900000000001455","35871816"
"array","37","1092","0.100000000000364","36269640"
"array","37","1104","0.0799999999999272","36667464"
"array","37","1116","0.0900000000001455","37065288"
"array","37","1128","0.100000000000364","37463112"
"array","37","1140","0.100000000000364","37860936"
"array","37","1152","0.0900000000001455","38258760"
"array","37","1164","0.0900000000001455","38656584"
"array","37","1176","0.0999999999985448","39054408"
"array","37","1188","0.0999999999985448","39452232"
"array","37","1200","0.110000000000582","39850056"
"array","37","1212","0.100000000000364","40247880"
"array","37","1224","0.0900000000001455","40645704"
"array","37","1236","0.100000000000364","41043528"
"array","37","1248","0.0900000000001455","41441352"
"array","37","1260","0.100000000000364","41839176"
"array","37","1272","0.100000000000364","42237000"
"array","37","1284","0.1299999999992","42634824"
"array","37","1296","0.139999999999418","43032648"
"array","37","1308","0.139999999999418","43430472"
"array","37","1320","0.1299999999992","43828296"
"array","42","12","0","598720"
"array","42","24","0","1110784"
"array","42","36","0","1622848"
"array","42","48","0.00999999999839929","2134912"
"array","42","60","0","2646976"
"array","42","72","0","3159040"
"array","42","84","0","3671104"
"array","42","96","0.0100000000002183","4183168"
"array","42","108","0.0200000000004366","4695232"
"array","42","120","0.0100000000002183","5207296"
"array","42","132","0.0199999999986176","5719360"
"array","42","144","0.0200000000004366","6231424"
"array","42","156","0.0100000000002183","6743488"
"array","42","168","0.0200000000004366","7255552"
"array","42","180","0.0199999999986176","7767616"
"array","42","192","0.0399999999990541","8279680"
"array","42","204","0.0200000000004366","8791744"
"array","42","216","0.0200000000004366","9303808"
"array","42","228","0.0300000000006548","9815872"
"array","42","240","0.0300000000006548","10327936"
"array","42","252","0.0100000000002183","10840000"
"array","42","264","0.0300000000006548","11352064"
"array","42","276","0.0300000000006548","11864128"
"array","42","288","0.0100000000002183","12376192"
"array","42","300","0.0300000000006548","12888256"
"array","42","312","0.0200000000004366","13400320"
"array","42","324","0.0299999999988358","13912384"
"array","42","336","0.0300000000006548","14424448"
"array","42","348","0.0299999999988358","14936512"
"array","42","360","0.0300000000006548","15448576"
"array","42","372","0.0399999999990541","15960640"
"array","42","384","0.0499999999992724","16472704"
"array","42","396","0.0400000000008731","16984768"
"array","42","408","0.0399999999990541","17496832"
"array","42","420","0.0499999999992724","18008896"
"array","42","432","0.0500000000010914","18520960"
"array","42","444","0.0399999999990541","19033024"
"array","42","456","0.0500000000010914","19545088"
"array","42","468","0.0400000000008731","20057152"
"array","42","480","0.0500000000010914","20569216"
"array","42","492","0.0499999999992724","21081280"
"array","42","504","0.0399999999990541","21593344"
"array","42","516","0.0499999999992724","22105408"
"array","42","528","0.0599999999994907","22617472"
"array","42","540","0.0499999999992724","23129536"
"array","42","552","0.0599999999994907","23641600"
"array","42","564","0.0599999999994907","24153664"
"array","42","576","0.0599999999994907","24665728"
"array","42","588","0.069999999999709","25177792"
"array","42","600","0.0599999999994907","25689856"
"array","42","612","0.0599999999994907","26201920"
"array","42","624","0.0599999999994907","26713984"
"array","42","636","0.0600000000013097","27226048"
"array","42","648","0.069999999999709","27738112"
"array","42","660","0.0599999999994907","28250176"
"array","42","672","0.0799999999999272","28762240"
"array","42","684","0.0599999999994907","29274304"
"array","42","696","0.0599999999994907","29786368"
"array","42","708","0.0599999999994907","30298432"
"array","42","720","0.0800000000017462","30810496"
"array","42","732","0.0799999999999272","31322560"
"array","42","744","0.0799999999999272","31834624"
"array","42","756","0.0799999999999272","32346688"
"array","42","768","0.0799999999999272","32858752"
"array","42","780","0.069999999999709","33370816"
"array","42","792","0.0800000000017462","33882880"
"array","42","804","0.0799999999999272","34394944"
"array","42","816","0.0799999999999272","34907008"
"array","42","828","0.0799999999999272","35419072"
"array","42","840","0.0799999999999272","35931136"
"array","42","852","0.0799999999999272","36443200"
"array","42","864","0.069999999999709","36955264"
"array","42","876","0.0900000000001455","37467328"
"array","42","888","0.0900000000001455","37979392"
"array","42","900","0.100000000000364","38491456"
"array","42","912","0.0900000000001455","39003520"
"array","42","924","0.0900000000001455","39515584"
"array","42","936","0.0899999999983265","40027648"
"array","42","948","0.109999999998763","40539712"
"array","42","960","0.109999999998763","41051776"
"array","42","972","0.109999999998763","41563840"
"array","42","984","0.1299999999992","42075904"
"array","42","996","0.110000000000582","42587968"
"array","42","1008","0.110000000000582","43100032"
"array","42","1020","0.0900000000001455","43612096"
"array","42","1032","0.109999999998763","44124160"
"array","42","1044","0.109999999998763","44636224"
"array","42","1056","0.110000000000582","45148288"
"array","42","1068","0.110000000000582","45660352"
"array","42","1080","0.110000000000582","46172416"
"array","42","1092","0.1200000000008","46684480"
"array","42","1104","0.140000000001237","47196544"
"array","42","1116","0.149999999999636","47708608"
"array","42","1128","0.139999999999418","48220672"
"array","42","1140","0.139999999999418","48732736"
"array","42","1152","0.149999999999636","49244800"
"array","42","1164","0.140000000001237","49756864"
"array","42","1176","0.139999999999418","50268928"
"array","42","1188","0.140000000001237","50780992"
"array","42","1200","0.139999999999418","51293056"
"array","42","1212","0.139999999999418","51805120"
"array","42","1224","0.139999999999418","52317184"
"array","42","1236","0.149999999999636","52829248"
"array","42","1248","0.160000000001673","53341312"
"array","42","1260","0.149999999999636","53853376"
"array","42","1272","0.159999999999854","54365440"
"array","42","1284","0.159999999999854","54877504"
"array","42","1296","0.160000000001673","55389568"
"array","42","1308","0.149999999999636","55901632"
"array","42","1320","0.139999999999418","56413696"
"array","47","12","0","748760"
"array","47","24","0","1389464"
"array","47","36","0","2030168"
"array","47","48","0","2670872"
"array","47","60","0.0100000000002183","3311576"
"array","47","72","0","3952280"
"array","47","84","0.00999999999839929","4592984"
"array","47","96","0.0100000000002183","5233688"
"array","47","108","0.0100000000002183","5874392"
"array","47","120","0.0199999999986176","6515096"
"array","47","132","0.0200000000004366","7155800"
"array","47","144","0.0100000000002183","7796504"
"array","47","156","0.0300000000006548","8437208"
"array","47","168","0.0100000000002183","9077912"
"array","47","180","0.0299999999988358","9718616"
"array","47","192","0.0299999999988358","10359320"
"array","47","204","0.0199999999986176","11000024"
"array","47","216","0.0299999999988358","11640728"
"array","47","228","0.0199999999986176","12281432"
"array","47","240","0.0299999999988358","12922136"
"array","47","252","0.0400000000008731","13562840"
"array","47","264","0.0300000000006548","14203544"
"array","47","276","0.0300000000006548","14844248"
"array","47","288","0.0299999999988358","15484952"
"array","47","300","0.0400000000008731","16125656"
"array","47","312","0.0400000000008731","16766360"
"array","47","324","0.0499999999992724","17407064"
"array","47","336","0.0500000000010914","18047768"
"array","47","348","0.0499999999992724","18688472"
"array","47","360","0.0500000000010914","19329176"
"array","47","372","0.0599999999994907","19969880"
"array","47","384","0.0599999999994907","20610584"
"array","47","396","0.0599999999994907","21251288"
"array","47","408","0.0500000000010914","21891992"
"array","47","420","0.0600000000013097","22532696"
"array","47","432","0.0500000000010914","23173400"
"array","47","444","0.0600000000013097","23814104"
"array","47","456","0.0600000000013097","24454808"
"array","47","468","0.0599999999994907","25095512"
"array","47","480","0.0599999999994907","25736216"
"array","47","492","0.0599999999994907","26376920"
"array","47","504","0.0599999999994907","27017624"
"array","47","516","0.0600000000013097","27658328"
"array","47","528","0.069999999999709","28299032"
"array","47","540","0.0799999999999272","28939736"
"array","47","552","0.070000000001528","29580440"
"array","47","564","0.0599999999994907","30221144"
"array","47","576","0.0799999999999272","30861848"
"array","47","588","0.069999999999709","31502552"
"array","47","600","0.069999999999709","32143256"
"array","47","612","0.0800000000017462","32783960"
"array","47","624","0.0799999999999272","33424664"
"array","47","636","0.069999999999709","34065368"
"array","47","648","0.0799999999999272","34706072"
"array","47","660","0.0799999999999272","35346776"
"array","47","672","0.069999999999709","35987480"
"array","47","684","0.0900000000001455","36628184"
"array","47","696","0.0900000000001455","37268888"
"array","47","708","0.100000000000364","37909592"
"array","47","720","0.0900000000001455","38550296"
"array","47","732","0.100000000000364","39191000"
"array","47","744","0.110000000000582","39831704"
"array","47","756","0.110000000000582","40472408"
"array","47","768","0.109999999998763","41113112"
"array","47","780","0.1299999999992","41753816"
"array","47","792","0.100000000000364","42394520"
"array","47","804","0.110000000000582","43035224"
"array","47","816","0.109999999998763","43675928"
"array","47","828","0.109999999998763","44316632"
"array","47","840","0.109999999998763","44957336"
"array","47","852","0.110000000000582","45598040"
"array","47","864","0.130000000001019","46238744"
"array","47","876","0.139999999999418","46879448"
"array","47","888","0.1200000000008","47520152"
"array","47","900","0.139999999999418","48160856"
"array","47","912","0.140000000001237","48801560"
"array","47","924","0.139999999999418","49442264"
"array","47","936","0.139999999999418","50082968"
"array","47","948","0.149999999999636","50723672"
"array","47","960","0.149999999999636","51364376"
"array","47","972","0.159999999999854","52005080"
"array","47","984","0.18999999999869","52645784"
"array","47","996","0.1200000000008","53286488"
"array","47","1008","0.1299999999992","53927192"
"array","47","1020","0.139999999999418","54567896"
"array","47","1032","0.150000000001455","55208600"
"array","47","1044","0.170000000000073","55849304"
"array","47","1056","0.149999999999636","56490008"
"array","47","1068","0.170000000000073","57130712"
"array","47","1080","0.170000000000073","57771416"
"array","47","1092","0.149999999999636","58412120"
"array","47","1104","0.180000000000291","59052824"
"array","47","1116","0.170000000000073","59693528"
"array","47","1128","0.149999999999636","60334232"
"array","47","1140","0.180000000000291","60974936"
"array","47","1152","0.170000000000073","61615640"
"array","47","1164","0.169999999998254","62256344"
"array","47","1176","0.170000000000073","62897048"
"array","47","1188","0.170000000000073","63537752"
"array","47","1200","0.18999999999869","64178456"
"array","47","1212","0.170000000000073","64819160"
"array","47","1224","0.180000000000291","65459864"
"array","47","1236","0.190000000000509","66100568"
"array","47","1248","0.200000000000728","66741272"
"array","47","1260","0.18999999999869","67381976"
"array","47","1272","0.209999999999127","68022680"
"array","47","1284","0.190000000000509","68663384"
"array","47","1296","0.180000000000291","69304088"
"array","47","1308","0.200000000000728","69944792"
"array","47","1320","0.200000000000728","70585496"
"array","52","12","0","915600"
"array","52","24","0.0200000000004366","1699344"
"array","52","36","0.0100000000002183","2483088"
"array","52","48","0.0200000000004366","3266832"
"array","52","60","0.0200000000004366","4050576"
"array","52","72","0.0200000000004366","4834320"
"array","52","84","0.0200000000004366","5618064"
"array","52","96","0.0200000000004366","6401808"
"array","52","108","0.0100000000002183","7185552"
"array","52","120","0.0299999999988358","7969296"
"array","52","132","0.0100000000002183","8753040"
"array","52","144","0.0200000000004366","9536784"
"array","52","156","0.0200000000004366","10320528"
"array","52","168","0.0300000000006548","11104272"
"array","52","180","0.0200000000004366","11888016"
"array","52","192","0.0400000000008731","12671760"
"array","52","204","0.0300000000006548","13455504"
"array","52","216","0.0400000000008731","14239248"
"array","52","228","0.0300000000006548","15022992"
"array","52","240","0.0500000000010914","15806736"
"array","52","252","0.0500000000010914","16590480"
"array","52","264","0.0499999999992724","17374224"
"array","52","276","0.0400000000008731","18157968"
"array","52","288","0.0499999999992724","18941712"
"array","52","300","0.0400000000008731","19725456"
"array","52","312","0.0500000000010914","20509200"
"array","52","324","0.0499999999992724","21292944"
"array","52","336","0.0599999999994907","22076688"
"array","52","348","0.0499999999992724","22860432"
"array","52","360","0.0499999999992724","23644176"
"array","52","372","0.0599999999994907","24427920"
"array","52","384","0.070000000001528","25211664"
"array","52","396","0.0599999999994907","25995408"
"array","52","408","0.0599999999994907","26779152"
"array","52","420","0.0599999999994907","27562896"
"array","52","432","0.070000000001528","28346640"
"array","52","444","0.0599999999994907","29130384"
"array","52","456","0.0799999999999272","29914128"
"array","52","468","0.0799999999999272","30697872"
"array","52","480","0.0799999999999272","31481616"
"array","52","492","0.0799999999999272","32265360"
"array","52","504","0.0799999999999272","33049104"
"array","52","516","0.100000000000364","33832848"
"array","52","528","0.0899999999983265","34616592"
"array","52","540","0.0799999999999272","35400336"
"array","52","552","0.100000000000364","36184080"
"array","52","564","0.0900000000001455","36967824"
"array","52","576","0.0999999999985448","37751568"
"array","52","588","0.0900000000001455","38535312"
"array","52","600","0.069999999999709","39319056"
"array","52","612","0.0900000000001455","40102800"
"array","52","624","0.0900000000001455","40886544"
"array","52","636","0.0900000000001455","41670288"
"array","52","648","0.110000000000582","42454032"
"array","52","660","0.0900000000001455","43237776"
"array","52","672","0.109999999998763","44021520"
"array","52","684","0.109999999998763","44805264"
"array","52","696","0.119999999998981","45589008"
"array","52","708","0.140000000001237","46372752"
"array","52","720","0.139999999999418","47156496"
"array","52","732","0.159999999999854","47940240"
"array","52","744","0.139999999999418","48723984"
"array","52","756","0.149999999999636","49507728"
"array","52","768","0.119999999998981","50291472"
"array","52","780","0.140000000001237","51075216"
"array","52","792","0.149999999999636","51858960"
"array","52","804","0.159999999999854","52642704"
"array","52","816","0.160000000001673","53426448"
"array","52","828","0.149999999999636","54210192"
"array","52","840","0.159999999999854","54993936"
"array","52","852","0.159999999999854","55777680"
"array","52","864","0.159999999999854","56561424"
"array","52","876","0.169999999998254","57345168"
"array","52","888","0.170000000000073","58128912"
